,Date,Type,Country,Area,Location,Activity,Sex,Age,Fatal (Y/N),Time,Species,original order,Address
476,2013-10-10,Unprovoked,USA,Florida,"Destin, Okaloosa County",Wading,M,12,N,15h30,Bull,5619,"Destin, Okaloosa County, Florida, USA"
477,2013-09-29,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,50,N,10h00,Other,5618,"Melbourne Beach, Brevard County, Florida, USA"
478,2013-09-29,Provoked,ISRAEL,Southern District,Ashdod,Diving,M,27,N,11h30,Other,5617,"Ashdod, Southern District, ISRAEL"
479,2013-09-25,Unprovoked,USA,Florida,"Panama City, Bay County",Standing,M,7,N,10h30,Other,5616,"Panama City, Bay County, Florida, USA"
480,2013-09-21,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",Swimming,M,45,N,13h00,Other,5615,"Ormond Beach, Volusia County, Florida, USA"
481,2013-09-21,Unprovoked,USA,Florida,"Carlin Park, Jupiter, Palm Beach County",Surfing,M,Unknown,N,Unknown,Other,5614,"Carlin Park, Jupiter, Palm Beach County, Florida, USA"
482,2013-09-14,Unprovoked,USA,Florida,"Casino Beach, Pensacola, Escambia County",Swimming,M,21,N,15h30,Bull,5613,"Casino Beach, Pensacola, Escambia County, Florida, USA"
483,2013-09-12,Unprovoked,USA,Florida,"New Smyrna Beach,  Volusia County",Surfing,F,13,N,13h00,Other,5612,"New Smyrna Beach,  Volusia County, Florida, USA"
484,2013-09-08,Unprovoked,USA,South Carolina,"St. Helena Island, Beaufort County",Unknown,F,Unknown,Unknown,Unknown,Other,5611,"St. Helena Island, Beaufort County, South Carolina, USA"
485,2013-09-07,Provoked,USA,Florida,"New Smyrna Beach,  Volusia County",Surfing,M,43,N,16h00,Other,5610,"New Smyrna Beach,  Volusia County, Florida, USA"
486,2013-09-07,Unprovoked,USA,Florida,"New Smyrna Beach,  Volusia County",Standing,M,25,N,16h00,Other,5609,"New Smyrna Beach,  Volusia County, Florida, USA"
487,2013-09-02,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",Swimming,M,17,N,13h00,Other,5608,"Ormond Beach, Volusia County, Florida, USA"
488,2013-09-01,Provoked,USA,Florida,Key West Aquarium,Unknown,M,3,N,Unknown,Other,5607,"Key West Aquarium, Florida, USA"
489,2013-09-01,Unprovoked,BAHAMAS,Other,Other,Unknown,M,Unknown,N,Unknown,Other,5606,Unknown
490,2013-09-01,Unprovoked,USA,Florida,"St Augustine Beach, St Johns County",Casting a net,M,9,N,12h00,Other,5605,"St Augustine Beach, St Johns County, Florida, USA"
491,2013-08-31,Unprovoked,BAHAMAS,Other,Freetown Beach,Spearfishing,M,Unknown,N,Unknown,Other,5604,Unknown
492,2013-08-31,Unprovoked,USA,California,"Butterfly Beach, Montecito, Santa Barbara County",Swimming,M,Unknown,N,23h00,Other,5603,"Butterfly Beach, Montecito, Santa Barbara County, California, USA"
493,2013-08-29,Invalid,USA,California,Catalina Channel,Marathon swimming,F,47,N,Unknown,Other,5602,"Catalina Channel, California, USA"
494,2013-08-26,Provoked,FRANCE,Bay of Biscay,Other,Longline fishing for sharks,M,50,N,20h30,Other,5601,Unknown
495,2013-08-25,Unprovoked,USA,Florida,"Winterhaven Park,           Ponce Inlet, Volusia County",Boogie boarding,F,11,N,17h00,Other,5600,"Winterhaven Park,           Ponce Inlet, Volusia County, Florida, USA"
496,2013-08-25,Unprovoked,AUSTRALIA,New South Wales,Smiths,Wrangling a shark,M,Unknown,N,15h00,Other,5599,"Smiths, New South Wales, AUSTRALIA"
497,2013-08-18,Unprovoked,USA,Hawaii,Pohoiki,Surfing,M,16,N,13h00,Other,5598,"Pohoiki, Hawaii, USA"
498,2013-08-17,Unprovoked,USA,California,"Pillar Point, Half-Moon Bay, San Mateo County",Surfing,F,Unknown,N,12h40,Great White,5597,"Pillar Point, Half-Moon Bay, San Mateo County, California, USA"
499,2013-08-14,Unprovoked,USA,Hawaii,"Makenat, Maui",Snorkeling,F,20,Y,16h30,Other,5596,"Makenat, Maui, Hawaii, USA"
500,2013-08-13,Unprovoked,USA,Hawaii,"Ka'a Point, Maui",Kiteboarding,F,19,N,13h55,Other,5595,"Ka'a Point, Maui, Hawaii, USA"
501,2013-08-11,Unprovoked,USA,South Carolina,Folly Beach,Surfing,M,10,N,17h30,Bull,5594,"Folly Beach, South Carolina, USA"
502,2013-08-08,Unprovoked,SOUTH AFRICA,Other,Other,Attempting to free the shark,M,Unknown,N,Unknown,Other,5593,Unknown
503,2013-08-05,Unprovoked,USA,Florida,"Sanibel Island, Lee County",Fishing,M,17,N,15h00,Bull,5592,"Sanibel Island, Lee County, Florida, USA"
504,2013-07-31,Unprovoked,USA,Hawaii,"Ulua Beach, Maui",Snorkeling,F,56,N,08h45,Other,5591,"Ulua Beach, Maui, Hawaii, USA"
505,2013-07-30,Unprovoked,USA,South Carolina,"Isle of Palms, Charleston County",Swimming,M,32,N,Unknown,Other,5590,"Isle of Palms, Charleston County, South Carolina, USA"
506,2013-07-28,Unprovoked,BAHAMAS,Abaco Islands,Scotland Cay,Spearfishing,M,40,N,16h05,Other,5589,"Scotland Cay, Abaco Islands, BAHAMAS"
507,2013-07-29,Unprovoked,MEXICO,Quintana Roo,Other,Wading,F,Unknown,N,11h00,Other,5588,Unknown
508,2013-07-29,Unprovoked,USA,Hawaii,"White Plains Beach, Oahu",Surfing,M,18,N,14h10,Other,5587,"White Plains Beach, Oahu, Hawaii, USA"
509,2013-07-28,Unprovoked,BAHAMAS,Exuma Islands,Compass Cay,Cleaning fish,M,64,N,16h45,Other,5586,"Compass Cay, Exuma Islands, BAHAMAS"
510,2013-07-28,Unprovoked,BAHAMAS,Abaco Islands,Grand Cay,Diving,M,50,N,11h15,Other,5585,"Grand Cay, Abaco Islands, BAHAMAS"
511,2013-07-22,Unprovoked,BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",Swimming,F,18,Y,13h20,Other,5584,"Boa Viagem Beach, Recife, Pernambuco, BRAZIL"
512,2013-07-19,Unprovoked,USA,Alabama,"Gulf Shores, Baldwin County",Walking in surf,F,50,N,14h30,Other,5583,"Gulf Shores, Baldwin County, Alabama, USA"
513,2013-07-17,Unprovoked,USA,Florida,"Butler Beach, St Augustine,       St. Johns County",Swimming,M,15.0,N,Unknown,Other,5582,"Butler Beach, St Augustine,       St. Johns County, Florida, USA"
514,2013-07-15,Unprovoked,REUNION,Saint-Paul,Le cimetière marin,Swimming & snorkeling,F,15,Y,14h15,Other,5581,"Le cimetière marin, Saint-Paul, REUNION"
515,2013-07-14,Unprovoked,DIEGO GARCIA,Other,Other,Swimming,M,33,Y,Unknown,Other,5580,Unknown
516,2013-07-11,Unprovoked,USA,North Carolina,Holden Beach. Brunswick County,Wading,F,63,N,15h20,Other,5579,"Holden Beach. Brunswick County, North Carolina, USA"
517,2013-07-07,Invalid,SPAIN,Catalonia,"Sant Marti d’Empuries Beach, L’Escala",Swimming,M,48,N,Unknown,Other,5578,"Sant Marti d’Empuries Beach, L’Escala, Catalonia, SPAIN"
518,2013-07-02,Unprovoked,AUSTRALIA,Victoria,"Flinders, Mornington Penisula",Body surfing,M,29,N,Unknown,Other,5577,"Flinders, Mornington Penisula, Victoria, AUSTRALIA"
519,2013-06-30,Unprovoked,TAIWAN,Taitung,Other,Fishing,M,Unknown,N,Unknown,Other,5576,Unknown
520,2013-06-27,Invalid,JAMAICA,Kingston Parish,Port Royal,Unknown,M,20,Y,Unknown,Other,5575,"Port Royal, Kingston Parish, JAMAICA"
521,2013-06-25,Unprovoked,USA,California,"Pacific State , San Mateo County",Kayaking / Fishing,M,Unknown,N,15h30,Great White,5574,"Pacific State , San Mateo County, California, USA"
522,2013-06-25,Unprovoked,USA,Florida,"Jacksonville, Duval County",Swimming,M,Unknown,N,Unknown,Bull,5573,"Jacksonville, Duval County, Florida, USA"
523,2013-06-25,Unprovoked,USA,South Carolina,"Kiawah Island, Charleston County",Swimming,M,14,N,12h45,Other,5572,"Kiawah Island, Charleston County, South Carolina, USA"
524,2013-06-18,Unprovoked,USA,Hawaii,Kona Coast State Park,Swimming,M,28,N,12h50,Other,5571,"Kona Coast State Park, Hawaii, USA"
525,2013-06-17,Unprovoked,USA,Texas,"Surfside Beach, Brazoria County",Swimming,M,15,N,14h45,Other,5570,"Surfside Beach, Brazoria County, Texas, USA"
526,2013-06-16,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Queensberry Bay,Surfing,M,Unknown,N,Unknown,Other,5569,"Queensberry Bay, Eastern Cape Province, SOUTH AFRICA"
527,2013-06-15,Unprovoked,USA,Florida,"Atlantic Beach, Duval County",Surfing,F,Unknown,N,Unknown,Other,5568,"Atlantic Beach, Duval County, Florida, USA"
528,2013-06-14,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",Boogie Boarding,F,10,N,Unknown,Other,5567,"Myrtle Beach, Horry County, South Carolina, USA"
529,2013-06-06,Provoked,USA,Florida,"Off Snipe Point, Florida Keys, Monroe County",Fishing for sharks,M,58,N,Unknown,Other,5566,"Off Snipe Point, Florida Keys, Monroe County, Florida, USA"
530,2013-06-06,Unprovoked,AUSTRALIA,New South Wales,Target Beach,Surfing,M,Unknown,N,16h00,Other,5565,"Target Beach, New South Wales, AUSTRALIA"
531,2013-05-27,Unprovoked,USA,Hawaii,"Halewia, Oahu",Diving,M,32,N,Unknown,Other,5564,"Halewia, Oahu, Hawaii, USA"
532,2013-05-27,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",Swimming,M,11,N,Unknown,Other,5563,"Ormond Beach, Volusia County, Florida, USA"
533,2013-05-23,Unprovoked,BRAZIL,Pernambuco,Coral Cove Beach,Unknown,M,41,Y,Unknown,Other,5562,"Coral Cove Beach, Pernambuco, BRAZIL"
534,2013-05-23,Provoked,PALESTINIAN TERRITORIES,Other,Gaza,Fishing,M,30,N,Unknown,Other,5561,Unknown
535,2014-05-14,Unprovoked,ECUADOR,Santa Cruz Island,"Playa Brava, Turtle Bay",Surfing,M,29,N,12h00,Other,5560,"Playa Brava, Turtle Bay, Santa Cruz Island, ECUADOR"
536,2013-05-08,Invalid,USA,California,"Tourmaline Surf Park, San Diego County",Surfing,M,42,Y,Unknown,Other,5559,"Tourmaline Surf Park, San Diego County, California, USA"
537,2013-05-08,Unprovoked,REUNION,Saint-Gilles,Brisant Beach,Body boarding,M,36,Y,08h20,Bull,5558,"Brisant Beach, Saint-Gilles, REUNION"
538,2013-05-04,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,16,N,11h15,Other,5557,"Melbourne Beach, Brevard County, Florida, USA"
539,2013-04-28,Provoked,AUSTRALIA,New South Wales,Emerald Beach,Fishing,M,Unknown,N,Unknown,Other,5556,"Emerald Beach, New South Wales, AUSTRALIA"
540,2013-04-24,Unprovoked,MEXICO,Quintana Roo,"Seagull Beach, Cancun",Swimming,F,34,N,13h40,Other,5555,"Seagull Beach, Cancun, Quintana Roo, MEXICO"
541,2013-04-21,Unprovoked,AUSTRALIA,New South Wales,Crowdy Head,Fishing,M,51,N,14h00,Other,5554,"Crowdy Head, New South Wales, AUSTRALIA"
542,2013-04-17,Unprovoked,USA,Florida,"Near Boynton Beach, Palm Beach County",Playing in the surf,M,9,N,10h30,Other,5553,"Near Boynton Beach, Palm Beach County, Florida, USA"
543,2013-04-14,Unprovoked,SOUTH AFRICA,Western Cape Province,False Bay,Free diving,M,Unknown,N,Unknown,Other,5552,"False Bay, Western Cape Province, SOUTH AFRICA"
544,2013-04-13,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,21,N,13h30,Bull,5551,"New Smyrna Beach, Volusia County, Florida, USA"
545,2013-04-13,Unprovoked,GUAM,Other,Other,Unknown,M,40,Y,Unknown,Other,5550,Unknown
546,2013-04-10,Unprovoked,FRENCH POLYNESIA,Tuamotus,"North Pass, Fakarava",Kite boarding,M,53,N,12h00,Other,5549,"North Pass, Fakarava, Tuamotus, FRENCH POLYNESIA"
547,2013-04-04,Unprovoked,USA,Florida,"Jensen Beach, Martin County ",Swimming,M,50,N,Unknown,Other,5548,"Jensen Beach, Martin County , Florida, USA"
548,2013-04-02,Invalid,AUSTRALIA,Western Australia,Perth,Unknown,M,24,Y,Unknown,Other,5547,"Perth, Western Australia, AUSTRALIA"
549,2013-04-02,Unprovoked,USA,Hawaii,Ka’anapali Shores,Surfing,M,58,N,08h30,Other,5546,"Ka’anapali Shores, Hawaii, USA"
550,2013-03-31,Invalid,AUSTRALIA,New South Wales,Terrigal Beach,Surfing,M,47,N,Unknown,Other,5545,"Terrigal Beach, New South Wales, AUSTRALIA"
551,2013-03-29,Unprovoked,SEYCHELLES,Other,Ile Platte,Free diving,M,34,N,Unknown,Other,5544,Unknown
552,2013-03-21,Unprovoked,BELIZE,Other,Other,Snorkeling,F,Unknown,N,Unknown,Other,5543,Unknown
553,2013-03-21,Unprovoked,BAHAMAS,Eleuthera,Savannah Sound,Fly fishing,M,50,N,Unknown,Other,5542,"Savannah Sound, Eleuthera, BAHAMAS"
554,2013-03-16,Provoked,SOUTH AFRICA,Western Cape Province,De Mond,Fishing - 'tag & release',M,30,N,09h00,Other,5541,"De Mond, Western Cape Province, SOUTH AFRICA"
555,2013-03-16,Unprovoked,SOUTH AFRICA,Western Cape Province,Hawston Beach,Surfing,M,Unknown,N,Unknown,Other,5540,"Hawston Beach, Western Cape Province, SOUTH AFRICA"
556,2013-03-12,Unprovoked,JAMAICA,St. Catherine,Pillikin Red Light area,Spearfishing,M,68,Y,09h00,Other,5539,"Pillikin Red Light area, St. Catherine, JAMAICA"
557,2013-03-10,Unprovoked,AUSTRALIA,Western Australia,African Reef off Geraldton,Spearfishing,M,28,N,09h00,Other,5538,"African Reef off Geraldton, Western Australia, AUSTRALIA"
558,2013-03-10,Unprovoked,PHILIPPINES,Palawan,Off Likas Island,Swimming to shore with floatioon devices after boat engine conked out,M,27.0,N,Unknown,Other,5537,"Off Likas Island, Palawan, PHILIPPINES"
559,2013-03-03,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port St. John's,Swimming,M,39,N,Unknown,Other,5536,"Port St. John's, Eastern Cape Province, SOUTH AFRICA"
560,2013-02-27,Unprovoked,NEW ZEALAND,North Island,Muriwai,Swimming,M,46,Y,13h24,Great White,5535,"Muriwai, North Island, NEW ZEALAND"
561,2013-02-21,Unprovoked,USA,Hawaii,"Ka'anapali, Honokowai, Maui",Surfing,Unknown,Unknown,N,18h00,Other,5534,"Ka'anapali, Honokowai, Maui, Hawaii, USA"
562,2013-02-21,Unprovoked,USA,Hawaii,"Paia Bay, Maui",Surfing,M,Unknown,N,18h00,Other,5533,"Paia Bay, Maui, Hawaii, USA"
563,2013-02-10,Unprovoked,USA,Florida,"""Stuart Rocks"", Martin County",Surfing,M,16,N,14h00,Other,5532,"""Stuart Rocks"", Martin County, Florida, USA"
564,2013-02-09,Unprovoked,FRENCH POLYNESIA,Society Islands,"Tapu, a dive site on the outer reefs of Bora Bora",Scuba diving,M,48,N,09h00,Other,5531,"Tapu, a dive site on the outer reefs of Bora Bora, Society Islands, FRENCH POLYNESIA"
565,2013-02-01,Unprovoked,JAMAICA,Kingston Parish,Pedro Cays,Unknown,M,18,N,Unknown,Other,5530,"Pedro Cays, Kingston Parish, JAMAICA"
566,2013-01-26,Boat,AUSTRALIA,Victoria,Cape Nelson,Fishing,M,Unknown,N,Unknown,Great White,5529,"Cape Nelson, Victoria, AUSTRALIA"
567,2013-01-25,Unprovoked,AUSTRALIA,Queensland,Noosa,Surfing,M,Unknown,N,Unknown,Other,5528,"Noosa, Queensland, AUSTRALIA"
568,2013-01-21,Invalid,AUSTRALIA,Queensland,Bullcock Beach,Dragging stranded shark into deeper water,M,62,N,Unknown,Other,5527,"Bullcock Beach, Queensland, AUSTRALIA"
569,2013-01-16,Unprovoked,USA,Hawaii,Kiholo Bay,Surfing,M,43,N,16h30,Other,5526,"Kiholo Bay, Hawaii, USA"
570,2013-01-13,Unprovoked,NEW ZEALAND,Mercury Islands,Great Mercury Island,Spearfishing,M,Unknown,N,Unknown,Other,5525,"Great Mercury Island, Mercury Islands, NEW ZEALAND"
571,2013-01-05,Unprovoked,AUSTRALIA,Western Australia,Near Legendre Island,Spearfishing / Free diving,M,26,N,10h00,Other,5524,"Near Legendre Island, Western Australia, AUSTRALIA"
572,2012-12-31,Unprovoked,USA,Florida,"Jensen Beach, Martin County ",Swimming,M,Unknown,N,14h00,Other,5523,"Jensen Beach, Martin County , Florida, USA"
573,2012-12-30,Unprovoked,AUSTRALIA,New South Wales,Between Dee Why and Long Reef,Surfing,M,23,N,12h45,Other,5522,"Between Dee Why and Long Reef, New South Wales, AUSTRALIA"
574,2012-12-28,Unprovoked,AUSTRALIA,New South Wales,"Kylie's Beach, Diamond Head",Paddle boarding,M,29,N,10h45,Bull,5521,"Kylie's Beach, Diamond Head, New South Wales, AUSTRALIA"
575,2012-12-25,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port St. John's,Swimming,M,20,Y,Unknown,Other,5520,"Port St. John's, Eastern Cape Province, SOUTH AFRICA"
576,2012-12-19,Unprovoked,AUSTRALIA,Western Australia,Trigg Beach,Surfing,M,32,N,8h30,Other,5519,"Trigg Beach, Western Australia, AUSTRALIA"
577,2012-12-05,Unprovoked,USA,Hawaii,Kauai,Surfing,M,60,N,13h20,Other,5518,"Kauai, Hawaii, USA"
578,2012-12-02,Unprovoked,AUSTRALIA,New South Wales,Green Island,Spearfishing,M,31,N,16h45,Other,5517,"Green Island, New South Wales, AUSTRALIA"
579,2020-12-12,Unprovoked,NEW ZEALAND,South Island,"Sunday Cove, Fiordland",Scuba diving,F,25,N,Unknown,Other,5516,"Sunday Cove, Fiordland, South Island, NEW ZEALAND"
580,2012-11-30,Unprovoked,USA,Hawaii,"Kihei, Maui",Snorkeling,M,61,N,09h40,Other,5515,"Kihei, Maui, Hawaii, USA"
581,2012-11-27,Invalid,AUSTRALIA,Queensland,Mooloolaba,Unknown,M,20,N,14h50,Other,5514,"Mooloolaba, Queensland, AUSTRALIA"
582,2012-11-22,Unprovoked,MEXICO,Sinaloa,Nuevo Altata,Swimming,M,32,Y,11h40,Other,5513,"Nuevo Altata, Sinaloa, MEXICO"
583,2012-11-19,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,14,N,17h30,Other,5512,"Melbourne Beach, Brevard County, Florida, USA"
584,2012-11-04,Unprovoked,USA,Hawaii,"Makena Landing, Maui",Diving,M,30,N,08h30,Other,5511,"Makena Landing, Maui, Hawaii, USA"
585,2012-11-04,Unprovoked,USA,Hawaii,"Davidson's Surf Break, Kekaha, Kaua'i",Surfing,M,43,N,08h10,Other,5510,"Davidson's Surf Break, Kekaha, Kaua'i, Hawaii, USA"
586,2012-10-30,Unprovoked,USA,California,"Humboldt Bay, Eureka, Humboldt County",Surfing,M,25,N,12h00,Great White,5509,"Humboldt Bay, Eureka, Humboldt County, California, USA"
587,2012-10-27,Unprovoked,USA,Hawaii,"Makena Landing, Maui",Swimming,F,51,N,15h56,Other,5508,"Makena Landing, Maui, Hawaii, USA"
588,2012-10-23,Unprovoked,USA,California,"Surf Beach, Lompoc, Santa Barbara County",Surfing,M,39,Y,11h00,Great White,5507,"Surf Beach, Lompoc, Santa Barbara County, California, USA"
589,2012-10-19,Unprovoked,USA,Florida,"Seaport, Brevard County",Unknown,F,35,N,Unknown,Other,5506,"Seaport, Brevard County, Florida, USA"
590,2012-10-18,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing,M,24,N,10h30,Other,5505,"Ponce Inlet, Volusia County, Florida, USA"
591,2012-10-18,Unprovoked,USA,Hawaii,"Kanaha Beach, Maui",Paddle boarding,M,55,N,07h30,Other,5504,"Kanaha Beach, Maui, Hawaii, USA"
592,2012-10-16,Invalid,USA,Florida,Hobe Sound,Unknown,M,Unknown,N,17h00,Other,5503,"Hobe Sound, Florida, USA"
593,2012-10-11,Unprovoked,NIGERIA,Delta,Oboro,Bathing,F,38,N,Unknown,Other,5502,"Oboro, Delta, NIGERIA"
594,2012-10-10,Unprovoked,USA,California,"Davenport Landing, Santa Cruz County",Windsurfing,M,42,N,18h30,Other,5501,"Davenport Landing, Santa Cruz County, California, USA"
595,2012-10-02,Unprovoked,AUSTRALIA,Western Australia,"Mullaloo Beach, Perth",Bodyboarding,M,11,N,12h00,Other,5500,"Mullaloo Beach, Perth, Western Australia, AUSTRALIA"
596,2012-09-25,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,21,N,16h30,Other,5499,"Melbourne Beach, Brevard County, Florida, USA"
597,2012-09-24,Unprovoked,USA,Florida,"Spanish House Beach, Brevard County",Surfing,M,22,N,Unknown,Other,5498,"Spanish House Beach, Brevard County, Florida, USA"
598,2012-09-16,Unprovoked,USA,Florida," Cocoa Beach, Brevard  County",Surfing,M,52,N,15h00,Other,5497," Cocoa Beach, Brevard  County, Florida, USA"
599,2012-09-10,Unprovoked,TONGA,Vava'u,Eueiki Island,Swimming,F,29,N,Unknown,Bull,5496,"Eueiki Island, Vava'u, TONGA"
600,2012-09-09,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unknown,19,N,14h20,Other,5495,"New Smyrna Beach, Volusia County, Florida, USA"
601,2012-09-08,Unprovoked,USA,Florida,"Lori Wilson Park, Cocoa Beach, Brevard  County",Surfing,M,25,N,12h00,Other,5494,"Lori Wilson Park, Cocoa Beach, Brevard  County, Florida, USA"
602,2012-09-08,Unprovoked,USA,Florida,"South Beach, Miami-Dade County",Swimming,M,Unknown,N,Unknown,Other,5493,"South Beach, Miami-Dade County, Florida, USA"
603,2012-09-06,Unprovoked,USA,Florida,"Neptune Beach, Duval County",Surfing,M,30,N,Unknown,Other,5492,"Neptune Beach, Duval County, Florida, USA"
604,2012-09-06,Unprovoked,USA,Florida,"St. Augustine Beach, St. John's County",Surfing,M,37,N,11h30,Other,5491,"St. Augustine Beach, St. John's County, Florida, USA"
605,2012-09-04,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,32,N,07h56,Other,5490,"Melbourne Beach, Brevard County, Florida, USA"
606,2012-09-02,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Boogie boarding,F,8,N,18h30,Other,5489,"New Smyrna Beach, Volusia County, Florida, USA"
607,2012-09-02,Provoked,USA,Hawaii,"Spreckelsville, Maui",Spearfishing,Unknown,Unknown,N,12h00,Other,5488,"Spreckelsville, Maui, Hawaii, USA"
608,2012-09-02,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming or boogie boarding,F,56,N,16h30,Other,5487,"New Smyrna Beach, Volusia County, Florida, USA"
609,2012-08-31,Provoked,SCOTLAND,Inner Hebrides,Off the Isle of Islay,Shark fishing,M,53,N,Unknown,Other,5486,"Off the Isle of Islay, Inner Hebrides, SCOTLAND"
610,2012-08-28,Unprovoked,AUSTRALIA,Western Australia,Red Bluff near Quobba Station,Surfing,M,34,N,15h30,Other,5485,"Red Bluff near Quobba Station, Western Australia, AUSTRALIA"
611,2012-08-26,Unprovoked,BRAZIL,Pernambuco,"Coral Cove, Cabo de Santo Agostinho",Swimming,M,18,Y,Unknown,Other,5484,"Coral Cove, Cabo de Santo Agostinho, Pernambuco, BRAZIL"
612,2012-08-15,Unprovoked,USA,Alabama,"Gulf Shores, Baldwin County",Wading or swimming,M,31,N,Unknown,Other,5483,"Gulf Shores, Baldwin County, Alabama, USA"
613,2012-08-11,Boat,AUSTRALIA,Western Australia,Ocean Reef,Fishing,Unknown,Unknown,N,12h00,Other,5482,"Ocean Reef, Western Australia, AUSTRALIA"
614,2012-08-08,Unprovoked,USA,Florida,Key Largo,Free diving,M,56,N,16h00,Other,5481,"Key Largo, Florida, USA"
615,2012-08-06,Unprovoked,REUNION,Saint Leu,Other,Surfing,M,39,N,17h17,Bull,5480,Unknown
616,2012-08-04,Unprovoked,FRENCH POLYNESIA,Tuamotus,Kaukura Atoll,Spearfishing,M,Unknown,N,Unknown,Other,5479,"Kaukura Atoll, Tuamotus, FRENCH POLYNESIA"
617,2012-07-31,Unprovoked,USA,California,"Topanga Beach, Los Angeles County",Surfing,M,17,N,06h45,Other,5478,"Topanga Beach, Los Angeles County, California, USA"
618,2012-07-31,Unprovoked,AUSTRALIA,South Australia,Streaky Bay,Surfing,M,48,N,14h40,Great White,5477,"Streaky Bay, South Australia, AUSTRALIA"
619,2012-07-30,Unprovoked,USA,Hawaii,"Maha‘ulepu Beach, Kauai",Surfing,M,44,N,16h35,Other,5476,"Maha‘ulepu Beach, Kauai, Hawaii, USA"
620,2012-07-30,Unprovoked,USA,Massachusetts,"Ballston Beach, Truro, Cape Cod",Body surfing,M,50,N,15h30,Great White,5475,"Ballston Beach, Truro, Cape Cod, Massachusetts, USA"
621,2012-07-24,Invalid,USA,North Carolina,"Ocean Isle, Brunswick County",Unknown,M,12,N,11h45,Other,5474,"Ocean Isle, Brunswick County, North Carolina, USA"
622,2012-07-23,Unprovoked,REUNION,Trois-Bassins,Other,Surfing,M,22,Y,16h30,Other,5473,Unknown
623,2012-07-21,Invalid,TRINIDAD & TOBAGO,Trinidad,"Off Radix Village, Mayoro County",Swimming,M,24,Y,Unknown,Other,5472,"Off Radix Village, Mayoro County, Trinidad, TRINIDAD & TOBAGO"
624,2012-07-19,Invalid,CANADA,British Colombia,"Tofino, Vancouver",Surfing,F,23,N,Unknown,Other,5471,"Tofino, Vancouver, British Colombia, CANADA"
625,2012-07-14,Unprovoked,AUSTRALIA,Western Australia,Off Wedge Island,Surfing,M,24,Y,09h05,Great White,5470,"Off Wedge Island, Western Australia, AUSTRALIA"
626,2012-07-08,Unprovoked,USA,North Carolina,"North Topsail Beach, Onslow County",Swimming,F,43,N,17h30,Other,5469,"North Topsail Beach, Onslow County, North Carolina, USA"
627,2012-07-07,Unprovoked,BAHAMAS,Eleuthera,Other,Spearfishing,M,Unknown,N,Unknown,Other,5468,Unknown
628,2012-07-07,Invalid,AUSTRALIA,Victoria,Ship's Graveyard off Point Lonsdale,Scuba diving,F,42,Y,15h00,Other,5467,"Ship's Graveyard off Point Lonsdale, Victoria, AUSTRALIA"
629,2012-07-07,Unprovoked,USA,California,"Pleasure Point, Santa Cruz County",Kayaking,M,52,N,08h30,Other,5466,"Pleasure Point, Santa Cruz County, California, USA"
630,2012-07-06,Unprovoked,SOUTH AFRICA,Western Cape Province,"Sandstrand, Jongensfontein",Surfing,M,29,N,16h30,Other,5465,"Sandstrand, Jongensfontein, Western Cape Province, SOUTH AFRICA"
631,2012-06-28,Invalid,CROATIA,Other,Buccari Bay,Swimming,Unknown,60,N,Unknown,Other,5464,Unknown
632,2012-06-26,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Swimming,M,6,N,19h00,Bull,5463,"Juno Beach, Palm Beach County, Florida, USA"
633,2012-06-26,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,26,N,15h00,Other,5462,"New Smyrna Beach, Volusia County, Florida, USA"
634,2012-06-26,Unprovoked,USA,Hawaii,"Kahana Beach, Maui",Sitting in the water,F,16,N,09h45,Other,5461,"Kahana Beach, Maui, Hawaii, USA"
635,2012-06-22,Unprovoked,AUSTRALIA,Tasmania,South Cape Bay,Surfing,M,Unknown,N,Unknown,Other,5460,"South Cape Bay, Tasmania, AUSTRALIA"
636,2012-06-22,Unprovoked,USA,Florida,"Bathtub Reef  Beach, Stuart, Martin County",Swimming,M,12,N,16h30,Other,5459,"Bathtub Reef  Beach, Stuart, Martin County, Florida, USA"
637,2012-06-20,Unprovoked,AUSTRALIA,Western Australia,"Mullaloo Beach, Perth",Surf skiing,M,62,N,07h15,Other,5458,"Mullaloo Beach, Perth, Western Australia, AUSTRALIA"
